"intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle","Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2"
95,8,12908,0.654,6849796668,3249796668,-7,0.5038941502571106,-0.4092116951942444,-0.07970254868268967
100,9,12909,0.648,6849796670,3249796670,9,0.4967572391033173,-0.4035597145557404,0.1013695299625397
90,10,12909,0.644,6849796673,3249796673,-5,0.497942715883255,-0.4045227766036987,-0.05612829700112343
100,11,12910,0.62,6849796675,3249796675,11,0.4723087251186371,-0.3838348686695099,0.1183015778660774
85,12,12911,0.608,6849796677,3249796677,-3,0.4711227416992188,-0.3830076158046722,-0.03182025998830795
100,13,12912,0.658,6849796679,3249796679,13,0.4974097311496735,-0.4045222997665405,0.1480177938938141
94,14,12913,0.64,6849796682,3249796682,-1,0.4963826835155487,-0.4038310050964355,-0.01116953976452351
100,15,12914,0.652,6849796684,3249796684,15,0.4884639084339142,-0.3975304067134857,0.1687500178813934
100,1,12922,0.636,6849796707,3249796707,1,0.4926493167877197,-0.4020814001560211,0.01109973061829805
4,2,12923,0.514,6849796709,3249796709,-13,0.3879467248916626,-0.3167400062084198,-0.1156248450279236
100,3,12923,0.636,6849796712,3249796712,3,0.4919790029525757,-0.4016773998737335,0.03328566998243332
17,4,12924,0.604,6849796714,3249796714,-11,0.4592050611972809,-0.3750526309013367,-0.1152486354112625
100,5,12925,0.668,6849796716,3249796716,5,0.5153258442878723,-0.4210388660430908,0.0582200363278389
10,6,12926,0.5760000000000001,6849796719,3249796719,-9,0.4404957294464111,-0.3600283265113831,-0.09010624885559082
100,7,12927,0.616,6849796721,3249796721,7,0.4733351171016693,-0.3870066106319427,0.07507151365280151
100,8,12928,0.632,6849796723,3249796723,-7,0.4855602383613586,-0.3971434831619263,-0.07702142745256424
100,9,12928,0.64,6849796726,3249796726,9,0.489300012588501,-0.4002022743225098,0.1001180559396744
100,10,12929,0.668,6849796728,3249796728,-5,0.5150317549705505,-0.4213985204696655,-0.0582200363278389
100,11,12930,0.63,6849796730,3249796730,11,0.4785622358322144,-0.3916986584663391,0.120209664106369
100,12,12931,0.628,6849796732,3249796732,-3,0.4852363169193268,-0.3973027765750885,-0.03286698088049889
30,13,12932,0.644,6849796735,3249796735,13,0.4854415655136108,-0.3976123631000519,0.144868478178978
100,14,12933,0.64,6849796737,3249796737,-1,0.4949700236320496,-0.405561238527298,-0.01116953976452351
100,15,12934,0.654,6849796739,3249796739,15,0.4885673820972443,-0.4004576802253723,0.1692676544189453
17,0,12941,0.518,6849796760,3249796760,-15,0.3865814805030823,-0.3176546096801758,-0.1340682655572891
100,1,12942,0.646,6849796762,3249796762,1,0.4989667236804962,-0.4101476669311523,0.01127425488084555
4,2,12943,0.546,6849796765,3249796765,-13,0.4109220802783966,-0.3378956913948059,-0.1228232756257057
100,3,12943,0.638,6849796767,3249796767,3,0.4921165704727173,-0.4046608209609985,0.0333903394639492
9,4,12944,0.548,6849796769,3249796769,-11,0.4154393970966339,-0.3417317867279053,-0.10456333309412
100,5,12945,0.676,6849796772,3249796772,5,0.5200068950653076,-0.4278990030288696,0.05891728028655052
10,6,12946,0.5760000000000001,6849796774,3249796774,-9,0.4392363131046295,-0.3615637421607971,-0.09010624885559082
100,7,12947,0.63,6849796776,3249796776,7,0.4827081859111786,-0.397489607334137,0.07677768915891647
100,8,12948,0.634,6849796779,3249796779,-7,0.48570317029953,-0.4000981450080872,-0.07726516574621201
100,9,12948,0.644,6849796781,3249796781,9,0.4909494519233704,-0.4044197499752045,0.100743792951107
87,10,12949,0.668,6849796783,3249796783,-5,0.5135576725006104,-0.4231937527656555,-0.0582200363278389
100,11,12950,0.64,6849796785,3249796785,11,0.4847665131092072,-0.3996106684207916,0.1221177577972412
100,12,12951,0.652,6849796788,3249796788,-3,0.5023374557495117,-0.4142423272132874,-0.03412304446101189
100,13,12952,0.642,6849796790,3249796790,13,0.4825474321842194,-0.3980643749237061,0.1444185823202133
98,14,12953,0.628,6849796792,3249796792,-1,0.4842972457408905,-0.3996499180793762,-0.01096011139452457
100,15,12954,0.668,6849796795,3249796795,15,0.4975951910018921,-0.4107696115970612,0.1728911250829697
100,1,12962,0.642,6849796818,3249796818,1,0.4944513142108917,-0.4093365073204041,0.01120444480329752
4,2,12963,0.5620000000000001,6849796820,3249796820,-13,0.4217471182346344,-0.349271684885025,-0.1264224946498871
100,3,12963,0.642,6849796822,3249796822,3,0.4937775433063507,-0.4089239537715912,0.03359968215227127
9,4,12964,0.592,6849796825,3249796825,-11,0.4475044906139374,-0.3707344233989716,-0.1129589229822159
90,5,12965,0.662,6849796827,3249796827,5,0.5077717304229736,-0.4208122193813324,0.0576971024274826
9,6,12966,0.62,6849796829,3249796829,-9,0.4714276790618896,-0.3908311724662781,-0.09698937088251114
100,7,12967,0.644,6849796831,3249796831,7,0.492013692855835,-0.4080426394939423,0.07848385721445084
100,8,12968,0.65,6849796834,3249796834,-7,0.4965257942676544,-0.4119309484958649,-0.07921507209539413
100,9,12968,0.634,6849796836,3249796836,9,0.4819332957267761,-0.3998246192932129,0.0991794541478157
100,10,12969,0.65,6849796838,3249796838,-5,0.4982788264751434,-0.413532167673111,-0.05665123462677002
100,11,12970,0.64,6849796841,3249796841,11,0.4833686649799347,-0.4013004004955292,0.1221177577972412
92,12,12971,0.622,6849796843,3249796843,-3,0.4778414070606232,-0.3968524932861328,-0.03255296498537064
100,13,12972,0.644,6849796845,3249796845,13,0.4826539158821106,-0.400991678237915,0.144868478178978
100,14,12973,0.622,6849796848,3249796848,-1,0.4782855808734894,-0.3975035548210144,-0.01085539720952511
100,15,12973,0.66,6849796850,3249796850,15,0.4902874231338501,-0.4074783027172089,0.170820564031601
100,1,12982,0.65,6849796873,3249796873,1,0.4991630017757416,-0.4161821901798248,0.011344064027071
4,2,12983,0.534,6849796875,3249796875,-13,0.3995739221572876,-0.3332670629024506,-0.1201238632202148
100,3,12983,0.654,6849796878,3249796878,3,0.5015498399734497,-0.4183206856250763,0.03422771394252777
9,4,12984,0.592,6849796880,3249796880,-11,0.4462076425552368,-0.3722942471504211,-0.1129589229822159
100,5,12985,0.644,6849796882,3249796882,5,0.492533266544342,-0.4110919535160065,0.05612829700112343
9,6,12986,0.6,6849796884,3249796884,-9,0.4548973143100739,-0.3798139095306396,-0.0938606783747673
100,7,12987,0.644,6849796887,3249796887,7,0.4905863702297211,-0.4097576141357422,0.07848385721445084
100,8,12988,0.648,6849796889,3249796889,-7,0.4935615062713623,-0.4123888313770294,-0.07897133380174637
100,9,12988,0.65,6849796891,3249796891,9,0.4926617741584778,-0.4116370677947998,0.1016824021935463
100,10,12989,0.64,6849796894,3249796894,-5,0.4891887307167053,-0.408880203962326,-0.05577967688441277
100,11,12990,0.636,6849796896,3249796896,11,0.4789526164531708,-0.4004665613174438,0.1213545203208923
100,12,12991,0.636,6849796898,3249796898,-3,0.4871772527694702,-0.4074878990650177,-0.03328566998243332
100,13,12992,0.656,6849796901,3249796901,13,0.4902186691761017,-0.4101772606372833,0.1475678980350494
98,14,12993,0.638,6849796903,3249796903,-1,0.4891625046730042,-0.4094387292861938,-0.01113463565707207
100,15,12994,0.652,6849796905,3249796905,15,0.4828659296035767,-0.4043116867542267,0.1687500178813934
100,1,13002,0.632,6849796928,3249796928,1,0.48392453789711,-0.40634885430336,0.01102992054075003
4,2,13003,0.506,6849796931,3249796931,-13,0.3775178492069244,-0.3171120882034302,-0.1138252317905426
100,3,13004,0.652,6849796933,3249796933,3,0.4984841644763947,-0.418871283531189,0.03412304446101189
9,4,13004,0.5640000000000001,6849796935,3249796935,-11,0.4238625466823578,-0.3561674654483795,-0.1076162755489349
100,5,13005,0.66,6849796937,3249796937,5,0.503296434879303,-0.4230648279190063,0.05752278864383698
9,6,13006,0.592,6849796940,3249796940,-9,0.4475211501121521,-0.3763141632080078,-0.09260920435190201
100,7,13007,0.636,6849796942,3249796942,7,0.4830766320228577,-0.4063561856746674,0.07750890403985977
99,8,13008,0.658,6849796944,3249796944,-7,0.4997134506702423,-0.4204997420310974,-0.0801900252699852
100,9,13008,0.65,6849796947,3249796947,9,0.4912218749523163,-0.4133542776107788,0.1016824021935463
84,10,13009,0.648,6849796949,3249796949,-5,0.4938554465770721,-0.4157176315784454,-0.05647692084312439
100,11,13010,0.64,6849796951,3249796951,11,0.4805552959442139,-0.4046651422977448,0.1221177577972412
100,12,13011,0.644,6849796954,3249796954,-3,0.4918619692325592,-0.4143329858779907,-0.03370435535907745
32,13,13012,0.658,6849796956,3249796956,13,0.4902740716934204,-0.4131416976451874,0.1480177938938141
100,14,13013,0.642,6849796958,3249796958,-1,0.4907881915569305,-0.4137214124202728,-0.01120444480329752
100,15,13013,0.668,6849796961,3249796961,15,0.4933390319347382,-0.4158717095851898,0.1728911250829697
100,1,13022,0.648,6849796984,3249796984,1,0.4947184324264526,-0.4183655977249146,0.01130915898829699
100,3,13024,0.654,6849796988,3249796988,3,0.4985435903072357,-0.4218989610671997,0.03422771394252777
9,4,13024,0.592,6849796990,3249796990,-11,0.4435977041721344,-0.3754002749919891,-0.1129589229822159
100,5,13025,0.664,6849796993,3249796993,5,0.5048578977584839,-0.4273937344551086,0.05787141248583794
9,6,13026,0.58,6849796995,3249796995,-9,0.4371601641178131,-0.3702144026756287,-0.09073199331760406
100,7,13027,0.63,6849796997,3249796997,7,0.4771113097667694,-0.4041905403137207,0.07677768915891647
87,8,13028,0.654,6849797000,3249797000,-7,0.4952137470245361,-0.4196746945381165,-0.07970254868268967
100,9,13029,0.65,6849797002,3249797002,9,0.4897035658359528,-0.4151518940925598,0.1016824021935463
100,10,13029,0.6840000000000001,6849797004,3249797004,-5,0.5197569727897644,-0.4406300187110901,-0.05961452797055244
100,11,13030,0.638,6849797007,3249797007,11,0.4776425063610077,-0.4050703048706055,0.1217361390590668
100,12,13031,0.618,6849797009,3249797009,-3,0.470613420009613,-0.3992504179477692,-0.03234362229704857
100,13,13032,0.648,6849797011,3249797011,13,0.4813999533653259,-0.4085458219051361,0.1457682847976685
100,14,13033,0.642,6849797014,3249797014,-1,0.4893410503864288,-0.4154320657253265,-0.01120444480329752
100,15,13034,0.666,6849797016,3249797016,15,0.4903389811515808,-0.4164265692234039,0.1723734885454178
100,1,13041,0.648,6849797039,3249797039,1,0.4933283627033234,-0.4200038313865662,0.01130915898829699
4,2,13042,0.542,6849797041,3249797041,-13,0.402055412530899,-0.3424180448055267,-0.1219234690070152
100,3,13043,0.65,6849797043,3249797043,3,0.4941011667251587,-0.4209593534469604,0.0340183712542057
9,4,13043,0.584,6849797046,3249797046,-11,0.4363726675510406,-0.3717764019966125,-0.1114324554800987
100,5,13044,0.676,6849797048,3249797048,5,0.5125361084938049,-0.4368197619915009,0.05891728028655052
8,6,13045,0.636,6849797050,3249797050,-9,0.4780198931694031,-0.4075466394424438,-0.09949231892824173
100,7,13046,0.644,6849797053,3249797053,7,0.4863409698009491,-0.4147875905036926,0.07848385721445084
97,8,13047,0.644,6849797055,3249797055,-7,0.4862685799598694,-0.4148724675178528,-0.07848385721445084
100,9,13047,0.642,6849797057,3249797057,9,0.4823858737945557,-0.4115598201751709,0.100430928170681
91,10,13048,0.662,6849797060,3249797060,-5,0.5016226768493652,-0.4281235039234161,-0.0576971024274826
100,11,13049,0.644,6849797062,3249797062,11,0.4807758927345276,-0.4104762971401215,0.1228809952735901
100,12,13050,0.658,6849797064,3249797064,-3,0.4996614158153534,-0.4267511665821075,-0.03443706035614014
100,13,13051,0.656,6849797067,3249797067,13,0.4859689772129059,-0.4152034223079681,0.1475678980350494
100,14,13052,0.642,6849797069,3249797069,-1,0.4879607260227203,-0.4170525074005127,-0.01120444480329752
100,15,13052,0.664,6849797071,3249797071,15,0.4875597655773163,-0.4167097806930542,0.1718558520078659
97,1,13061,0.652,6849797094,3249797094,1,0.4948954284191132,-0.4243265390396118,0.01137896906584501
4,2,13062,0.542,6849797096,3249797096,-13,0.40085768699646,-0.3438193798065186,-0.1219234690070152
100,3,13063,0.656,6849797099,3249797099,3,0.4971760809421539,-0.4265832006931305,0.03433238714933395
8,4,13063,0.6,6849797101,3249797101,-11,0.4469920694828033,-0.3835246860980988,-0.1144853979349136
100,5,13064,0.658,6849797103,3249797103,5,0.4974014461040497,-0.4269273281097412,0.05734847858548164
9,6,13065,0.612,6849797106,3249797106,-9,0.4586096704006195,-0.3937707841396332,-0.09573788940906525
100,7,13066,0.632,6849797108,3249797108,7,0.475854903459549,-0.4087221622467041,0.07702142745256424
75,8,13067,0.648,6849797110,3249797110,-7,0.4878287315368652,-0.4191547036170959,-0.07897133380174637
100,9,13068,0.646,6849797113,3249797113,9,0.4838702976703644,-0.4159003496170044,0.1010566651821136
100,10,13068,0.668,6849797115,3249797115,-5,0.504658043384552,-0.4337680041790009,-0.0582200363278389
100,11,13069,0.652,6849797117,3249797117,11,0.4852946698665619,-0.4172719419002533,0.1244074627757072
95,12,13070,0.638,6849797119,3249797119,-3,0.4830268323421478,-0.4154686033725739,-0.0333903394639492
33,13,13071,0.654,6849797122,3249797122,13,0.4830394983291626,-0.41562619805336,0.1471179872751236
100,14,13072,0.636,6849797124,3249797124,-1,0.4819552302360535,-0.4148396849632263,-0.01109973061829805
100,15,13073,0.66,6849797126,3249797126,15,0.4831012785434723,-0.4159729480743408,0.170820564031601
100,1,13081,0.658,6849797149,3249797149,1,0.4979518353939056,-0.4299722015857697,0.01148368325084448
4,2,13082,0.606,6849797152,3249797152,-13,0.4468468427658081,-0.3859801292419434,-0.1363203376531601
100,3,13083,0.67,6849797154,3249797154,3,0.5062626004219055,-0.4374569654464722,0.03506509214639664
8,4,13083,0.64,6849797156,3249797156,-11,0.475360631942749,-0.4107548296451569,-0.1221177577972412
100,5,13084,0.656,6849797159,3249797159,5,0.4944008588790894,-0.4273580610752106,0.05717416852712631
9,6,13085,0.6,6849797161,3249797161,-9,0.448267012834549,-0.3876168727874756,-0.0938606783747673
100,7,13086,0.65,6849797163,3249797163,7,0.4879374206066132,-0.4220687747001648,0.07921507209539413
64,8,13087,0.658,6849797166,3249797166,-7,0.4938682317733765,-0.4273496568202972,-0.0801900252699852
100,9,13087,0.646,6849797168,3249797168,9,0.4824884533882141,-0.4175026118755341,0.1010566651821136
100,10,13088,0.656,6849797170,3249797170,-5,0.4941023886203766,-0.4277031123638153,-0.05717416852712631
100,11,13089,0.64,6849797172,3249797172,11,0.4749302268028259,-0.4112524092197418,0.1221177577972412
100,12,13090,0.664,6849797175,3249797175,-3,0.5011988878250122,-0.4341520965099335,-0.03475107625126839
100,13,13091,0.658,6849797177,3249797177,13,0.4845312237739563,-0.4198621511459351,0.1480177938938141
100,14,13092,0.642,6849797179,3249797179,-1,0.4850372970104218,-0.4204489290714264,-0.01120444480329752
100,15,13092,0.664,6849797182,3249797182,15,0.4846387207508087,-0.4201034307479858,0.1718558520078659
100,1,13101,0.648,6849797205,3249797205,1,0.488903135061264,-0.4251468479633331,0.01130915898829699
4,2,13102,0.518,6849797207,3249797207,-13,0.3808042109012604,-0.3312614858150482,-0.1165246441960335
100,3,13103,0.664,6849797209,3249797209,3,0.500212550163269,-0.4352881610393524,0.03475107625126839
9,4,13103,0.584,6849797212,3249797212,-11,0.4324555695056915,-0.3763256371021271,-0.1114324554800987
100,5,13104,0.664,6849797214,3249797214,5,0.4989171326160431,-0.4343139231204987,0.05787141248583794
9,6,13105,0.62,6849797216,3249797216,-9,0.4618082940578461,-0.4021519124507904,-0.09698937088251114
100,7,13106,0.636,6849797219,3249797219,7,0.4759835302829742,-0.4146420657634735,0.07750890403985977
68,8,13107,0.67,6849797221,3249797221,-7,0.5013529658317566,-0.4368959963321686,-0.08165246248245239
100,9,13108,0.662,6849797223,3249797223,9,0.4928672015666962,-0.4296525716781616,0.1035596132278442
100,10,13108,0.654,6849797225,3249797225,-5,0.4911045730113983,-0.4281160235404968,-0.05699985474348068
100,11,13109,0.644,6849797228,3249797228,11,0.4764511287212372,-0.4154883921146393,0.1228809952735901
100,12,13110,0.624,6849797230,3249797230,-3,0.4695791304111481,-0.409639984369278,-0.03265763819217682
100,13,13111,0.664,6849797232,3249797232,13,0.487467497587204,-0.4253948628902435,0.1493674963712692
100,14,13112,0.65,6849797235,3249797235,-1,0.489592432975769,-0.427399754524231,-0.011344064027071
100,15,13113,0.664,6849797237,3249797237,15,0.4830957055091858,-0.4218768775463104,0.1718558520078659
100,1,13121,0.648,6849797260,3249797260,1,0.4874161183834076,-0.426850825548172,0.01130915898829699
4,2,13122,0.538,6849797262,3249797262,-13,0.3943036794662476,-0.3454299867153168,-0.1210236698389053
100,3,13123,0.654,6849797265,3249797265,3,0.4911796450614929,-0.4304497838020325,0.03422771394252777
18,4,13123,0.596,6849797267,3249797267,-11,0.4399983584880829,-0.3855965733528137,-0.1137221604585648
100,5,13124,0.676,6849797269,3249797269,5,0.5063871741294861,-0.4439333081245422,0.05891728028655052
9,6,13125,0.592,6849797272,3249797272,-9,0.4396093785762787,-0.3855270743370056,-0.09260920435190201
100,7,13126,0.64,6849797274,3249797274,7,0.4775177538394928,-0.4189192950725555,0.0779963806271553
62,8,13127,0.644,6849797276,3249797276,-7,0.4804286658763885,-0.4216213822364807,-0.07848385721445084
100,9,13127,0.66,6849797278,3249797278,9,0.4899549782276154,-0.4299816489219666,0.1032467484474182
100,10,13128,0.668,6849797281,3249797281,-5,0.5000880360603333,-0.4390288889408112,-0.0582200363278389
100,11,13129,0.638,6849797283,3249797283,11,0.47057244181633,-0.4132624864578247,0.1217361390590668
100,12,13130,0.646,6849797285,3249797285,-3,0.484651505947113,-0.4257767498493195,-0.03380902856588364
100,13,13131,0.664,6849797288,3249797288,13,0.4859796166419983,-0.4270938336849213,0.1493674963712692
100,14,13132,0.648,6849797290,3249797290,-1,0.4865957200527191,-0.4277858138084412,-0.01130915898829699
100,15,13132,0.668,6849797292,3249797292,15,0.4845958352088928,-0.4260276257991791,0.1728911250829697
17,0,13140,0.518,6849797313,3249797313,-15,0.3753177523612976,-0.330887109041214,-0.1340682655572891
100,1,13141,0.654,6849797315,3249797315,1,0.4904224276542664,-0.4325176775455475,0.01141387410461903
4,2,13142,0.518,6849797318,3249797318,-13,0.3784822821617126,-0.3339118957519531,-0.1165246441960335
100,3,13143,0.66,6849797320,3249797320,3,0.4941665232181549,-0.4361264705657959,0.03454172983765602
9,4,13143,0.5680000000000001,6849797322,3249797322,-11,0.4180419743061066,-0.3689427971839905,-0.1083795130252838
100,5,13144,0.672,6849797325,3249797325,5,0.5018472671508789,-0.443060964345932,0.05856866016983986
8,6,13145,0.656,6849797327,3249797327,-9,0.4856405258178711,-0.4289034903049469,-0.1026210114359856
100,7,13146,0.658,6849797329,3249797329,7,0.4894415140151978,-0.4324125051498413,0.0801900252699852
62,8,13147,0.648,6849797331,3249797331,-7,0.4819288551807404,-0.4259249866008759,-0.07897133380174637
100,9,13148,0.652,6849797334,3249797334,9,0.4824560284614563,-0.4265409111976624,0.1019952744245529
100,10,13148,0.672,6849797336,3249797336,-5,0.5015378594398499,-0.4434112012386322,-0.05856866016983986
100,11,13149,0.662,6849797338,3249797338,11,0.4867744445800781,-0.4305101931095123,0.1263155490159988
99,12,13150,0.634,6849797341,3249797341,-3,0.4741871654987335,-0.4195253849029541,-0.03318099677562714
36,13,13151,0.656,6849797343,3249797343,13,0.4786486625671387,-0.4236215054988861,0.1475678980350494
100,14,13152,0.642,6849797345,3249797345,-1,0.4806078374385834,-0.4255050718784332,-0.01120444480329752
100,15,13153,0.678,6849797348,3249797348,15,0.4902620911598206,-0.4342051148414612,0.1754793077707291
100,1,13161,0.656,6849797371,3249797371,1,0.4904048144817352,-0.4355548620223999,0.01144877821207047
4,2,13162,0.5620000000000001,6849797373,3249797373,-13,0.4093642830848694,-0.3637062311172485,-0.1264224946498871
100,3,13163,0.658,6849797375,3249797375,3,0.4911483228206635,-0.436521977186203,0.03443706035614014
8,4,13163,0.612,6849797378,3249797378,-11,0.4490351676940918,-0.3990927040576935,-0.1167751029133797
100,5,13164,0.676,6849797380,3249797380,5,0.5032756328582764,-0.4474577009677887,0.05891728028655052
9,6,13165,0.624,6849797382,3249797382,-9,0.4605238139629364,-0.409591406583786,-0.09761510789394379
100,7,13166,0.652,6849797384,3249797384,7,0.483479917049408,-0.4301598072052002,0.0794588103890419
59,8,13167,0.652,6849797387,3249797387,-7,0.4834048449993134,-0.4302441775798798,-0.0794588103890419
100,9,13167,0.652,6849797389,3249797389,9,0.4810389280319214,-0.4281384348869324,0.1019952744245529
100,10,13168,0.668,6849797391,3249797391,-5,0.4970108866691589,-0.4425094425678253,-0.0582200363278389
100,11,13169,0.656,6849797394,3249797394,11,0.4808704853057861,-0.4282894432544708,0.1251707077026367
100,12,13170,0.67,6849797396,3249797396,-3,0.4995620250701904,-0.4450935125350952,-0.03506509214639664
100,13,13171,0.664,6849797398,3249797398,13,0.4829861223697662,-0.430476188659668,0.1493674963712692
100,14,13172,0.644,6849797401,3249797401,-1,0.4806122183799744,-0.4285109043121338,-0.01123934984207153
100,15,13172,0.668,6849797403,3249797403,15,0.4816097915172577,-0.4294003546237946,0.1728911250829697
100,1,13181,0.65,6849797426,3249797426,1,0.4844099879264832,-0.4332646727561951,0.011344064027071
4,2,13182,0.51,6849797428,3249797428,-13,0.370332807302475,-0.3313484191894531,-0.1147250384092331
100,3,13183,0.666,6849797431,3249797431,3,0.495574414730072,-0.4435617923736572,0.03485574573278427
8,4,13183,0.628,6849797433,3249797433,-11,0.4593423306941986,-0.411132425069809,-0.1198280528187752
100,5,13184,0.664,6849797435,3249797435,5,0.4928045272827148,-0.4412375688552856,0.05787141248583794
8,6,13185,0.644,6849797437,3249797437,-9,0.4738057255744934,-0.4243758022785187,-0.100743792951107
100,7,13186,0.656,6849797440,3249797440,7,0.4849323630332947,-0.4344941973686218,0.07994628697633743
64,8,13187,0.67,6849797442,3249797442,-7,0.4952040612697601,-0.4438533782958984,-0.08165246248245239
100,9,13187,0.652,6849797444,3249797444,9,0.4795415103435516,-0.4298149645328522,0.1019952744245529
100,10,13188,0.664,6849797447,3249797447,-5,0.4924963712692261,-0.441581517457962,-0.05787141248583794
100,11,13189,0.654,6849797449,3249797449,11,0.4779110550880432,-0.4286545217037201,0.1247890815138817
100,12,13190,0.656,6849797451,3249797451,-3,0.4875992238521576,-0.4374977648258209,-0.03433238714933395
100,13,13191,0.668,6849797454,3249797454,13,0.4843810200691223,-0.4347628653049469,0.1502673029899597
100,14,13192,0.646,6849797456,3249797456,-1,0.48060142993927,-0.4315219223499298,-0.01127425488084555
100,15,13192,0.676,6849797458,3249797458,15,0.4858577847480774,-0.43624147772789,0.1749616712331772
100,1,13201,0.652,6849797481,3249797481,1,0.4843804836273193,-0.4362912476062775,0.01137896906584501
4,2,13202,0.51,6849797484,3249797484,-13,0.3691739141941071,-0.3326390981674194,-0.1147250384092331
100,3,13203,0.678,6849797486,3249797486,3,0.502924382686615,-0.4533122181892395,0.03548377752304077
9,4,13203,0.588,6849797488,3249797488,-11,0.428738534450531,-0.3864445686340332,-0.1121956929564476
100,5,13204,0.672,6849797490,3249797490,5,0.4971801340579987,-0.4482918977737427,0.05856866016983986
8,6,13205,0.648,6849797493,3249797493,-9,0.475255161523819,-0.4286732375621796,-0.1013695299625397
100,7,13206,0.65,6849797495,3249797495,7,0.4789912700653076,-0.4321947991847992,0.07921507209539413
59,8,13207,0.664,6849797497,3249797497,-7,0.4892309308052063,-0.4415889978408813,-0.08092124760150909
100,9,13208,0.666,6849797500,3249797500,9,0.4882259368896484,-0.4408365190029144,0.1041853502392769
100,10,13208,0.666,6849797502,3249797502,-5,0.4924307465553284,-0.4446331858634949,-0.05804572626948357
100,11,13209,0.658,6849797504,3249797504,11,0.4793256819248199,-0.4329520761966705,0.12555231153965
100,12,13210,0.668,6849797507,3249797507,-3,0.494960606098175,-0.4472312331199646,-0.03496041893959045
100,13,13211,0.68,6849797509,3249797509,13,0.4915346205234528,-0.4442914724349976,0.1529667228460312
100,14,13212,0.66,6849797511,3249797511,-1,0.4894750118255615,-0.4425850510597229,-0.01151858828961849
100,15,13212,0.674,6849797513,3249797513,15,0.4828991293907166,-0.436639130115509,0.1744440346956253
100,1,13221,0.662,6849797537,3249797537,1,0.4902603328227997,-0.4446968734264374,0.01155349332839251
4,2,13222,0.53,6849797539,3249797539,-13,0.3824423253536224,-0.3470208644866943,-0.1192240566015244
100,3,13223,0.662,6849797541,3249797541,3,0.4895079731941223,-0.4443259835243225,0.0346464030444622
8,4,13223,0.632,6849797543,3249797543,-11,0.4593682885169983,-0.4169682264328003,-0.1205912828445435
100,5,13224,0.6880000000000001,6849797546,3249797546,5,0.5074125528335571,-0.4607395231723785,0.05996315181255341
8,6,13225,0.648,6849797548,3249797548,-9,0.4737559258937836,-0.4303295910358429,-0.1013695299625397
100,7,13226,0.646,6849797550,3249797550,7,0.4745413661003113,-0.4311942160129547,0.0787275955080986
62,8,13227,0.648,6849797553,3249797553,-7,0.4759350419044495,-0.432612270116806,-0.07897133380174637
100,9,13228,0.674,6849797555,3249797555,9,0.4925302267074585,-0.4478538334369659,0.1054368317127228
100,10,13228,0.6880000000000001,6849797557,3249797557,-5,0.5070908069610596,-0.4610936641693115,-0.05996315181255341
100,11,13229,0.654,6849797560,3249797560,11,0.474906861782074,-0.4319804906845093,0.1247890815138817
100,12,13230,0.652,6849797562,3249797562,-3,0.4815785884857178,-0.4382027983665466,-0.03412304446101189
36,13,13231,0.66,6849797564,3249797564,13,0.4755695462226868,-0.4328867495059967,0.1484676897525787
100,14,13232,0.666,6849797566,3249797566,-1,0.4923628270626068,-0.4483299553394318,-0.01162330247461796
100,15,13233,0.6900000000000001,6849797569,3249797569,15,0.4927209317684174,-0.4488133788108826,0.1785851418972015
100,1,13241,0.668,6849797592,3249797592,1,0.4931344389915466,-0.4504514634609222,0.01165820751339197
4,2,13242,0.534,6849797594,3249797594,-13,0.3841058611869812,-0.3509828150272369,-0.1201238632202148
100,3,13243,0.658,6849797596,3249797596,3,0.485005646944046,-0.4433369040489197,0.03443706035614014
9,4,13243,0.584,6849797599,3249797599,-11,0.4231320321559906,-0.3867791295051575,-0.1114324554800987
100,5,13244,0.6840000000000001,6849797601,3249797601,5,0.5028604865074158,-0.4598189294338226,0.05961452797055244
8,6,13245,0.66,6849797603,3249797603,-9,0.4809962809085846,-0.4399803280830383,-0.1032467484474182
100,7,13246,0.664,6849797606,3249797606,7,0.4862138330936432,-0.4449088275432587,0.08092124760150909
59,8,13247,0.656,6849797608,3249797608,-7,0.4802791178226471,-0.4396323263645172,-0.07994628697633743
100,9,13248,0.666,6849797610,3249797610,9,0.4851364493370056,-0.4442342221736908,0.1041853502392769
100,10,13248,0.6820000000000001,6849797613,3249797613,-5,0.501069962978363,-0.4588243365287781,-0.05944021791219711
100,11,13249,0.662,6849797615,3249797615,11,0.4791868627071381,-0.438940018415451,0.1263155490159988
100,12,13250,0.65,6849797617,3249797617,-3,0.4785735011100769,-0.4385318160057068,-0.0340183712542057
33,13,13251,0.662,6849797619,3249797619,13,0.4754921495914459,-0.4358609616756439,0.1489176005125046
100,14,13252,0.646,6849797622,3249797622,-1,0.4760562777519226,-0.4365310072898865,-0.01127425488084555
100,15,13252,0.68,6849797624,3249797624,15,0.4841106235980988,-0.4439166188240051,0.1759969443082809
100,1,13261,0.672,6849797647,3249797647,1,0.4945025146007538,-0.4548776745796204,0.01172801759094
4,2,13262,0.534,6849797649,3249797649,-13,0.3828783631324768,-0.352321445941925,-0.1201238632202148
100,3,13263,0.664,6849797652,3249797652,3,0.4878635406494141,-0.4490852057933807,0.03475107625126839
9,4,13263,0.5720000000000001,6849797654,3249797654,-11,0.4131126403808594,-0.3802759647369385,-0.1091427430510521
